coursePrefix,courseNum,fee,section,credits,prof,title,days,times,building,room,days2,times2,building2,room2
LAW,6930,0.0,14689,VAR,Lee-Ford Tritt,Selected Legal Probs: TAX MOOT COURT,,,,,,,,
LAW,6930,0.0,14690,VAR,Mary Angelo,Selected Legal Probs: ENV MOOT COURT,,,,,,,,
LAW,6930,0.0,14721,VAR,Joan Stearns Johnsen,Selected Legal Probs: ADR TEAM,,,,,,,,
LAW,6930,0.0,14787,2,Joan Stearns Johnsen,Selected Legal Probs: ARBITRATION LAW,M,,MLAC,210,,,,
LAW,6930,0.0,19867,2,Lisa Edgar,Selected Legal Probs: BRIDGE TO PRACTICE,,,,,,,,
LAW,6930,0.0,19868,VAR,Lisa Edgar,Selected Legal Probs: SIP,,,,,,,,
LAW,6930,0.0,20562,VAR,Timothy Mclendon,Selected Legal Probs: Bridge to Practice,,,,,,,,
LAW,6930,0.0,27399,2,Charles Collier,Selected Legal Probs: Religion and the Constitution,R,-10,HOL,0359,,,,
LAW,6930,0.0,27400,2,Sarah Wolking,Selected Legal Probs: BRIDGE TO PRACTICE,,,,,,,,
LAW,6930,0.0,27401,3,R. Hudson,Selected Legal Probs: Water Law,"M,W",,,,,,,
LAW,6930,0.0,27402,3,Elta Johnston,Selected Legal Probs: Mental Health Law,"T,W",,,,,,,
LAW,6930,0.0,27403,2,Lars Noah,Selected Legal Probs: Public Health Law,"M,T",,HOL,0382,,,,
LAW,6930,0.0,27404,2,Shani King,Selected Legal Probs: Cross-Border Litigation,"R,F",2-,,,,,,
LAW,6930,0.0,27405,2,Amy Stein,Selected Legal Probs: AI and the Law,T,,HOL,0359,,,,
LAW,6930,0.0,27413,3,Michael Wolf,Selected Legal Probs: US Constitutional History I,T,8-9,HOL,0355C,R,8,HOL,0355C
LAW,6930,0.0,27414,2,Michelle Jacobs,Selected Legal Probs: International Criminal Law,"T,W",8-,HOL,0360,,,,
LAW,6930,0.0,27523,3,Jennifer Zedalis,Selected Legal Probs: Trial Practice § A (S/U),T,8-10,,,,,,
LAW,6930,0.0,27524,3,Jennifer Zedalis,Selected Legal Probs: Trial Practice § B (S/U),R,8-10,,,,,,
LAW,6930,0.0,27525,3,Sarah Wolking,Selected Legal Probs: Trial Practice § C (S/U),M,8-10,,,,,,
LAW,6930,0.0,27596,VAR,Timothy Mclendon,Selected Legal Probs: SIP,,,,,,,,
LAW,6930,0.0,27597,VAR,Sarah Wolking,Selected Legal Probs: SIP,,,,,,,,
LAW,6930,0.0,14761,1,Darren Heitner,Selected Legal Probs: Sports Law,"M,T,W,R",,,,F,,,
LAW,6930,0.0,14766,1,Michael Freed,Selected Legal Probs: Practical Law 21st Century,"M,T,W,R",,,,F,,,
LAW,6930,0.0,14810,1,Thomas Kay,Selected Legal Probs: Transactional Conservation Law,"T,W,R",,,,F,,,
LAW,6930,0.0,14812,1,Tara Tedrow,Selected Legal Probs: Marijuana Law & Policy,"M,T,W",,,,M,-8,,
LAW,6930,0.0,19506,1,Vernon Denham,Selected Legal Probs: Deposition Strategy & Practice,"T,W,R,F",,,,M,,,
LAW,6930,0.0,23917,1,Sarah Wolking,Selected Legal Probs: Intro to Criminal Prosecution,,,,,"M,T,W,R,F",,,
LAW,6930,0.0,27406,1,Scott Rogers,Selected Legal Probs: Mindfulness & Legal Profession,"M,T,W,R",,,,"M,T,W,R",,,
LAW,6930,0.0,27407,1,,Selected Legal Probs: Patents and Biotechnology,"M,R",,,,"M,R",,,
LAW,6930,0.0,27408,1,Frank LoMonte,Selected Legal Probs: Investigative JLMC & Courts,"M,T,W,R",,,,F,,,
LAW,6936,0.0,14834,2,Grayson Mccouch,Seminars: Advanced Trusts & Estates,W,,HOL,0350,,,,
LAW,6936,0.0,19508,2,Michelle Jacobs,Seminars: Critical Race Theory,W,,,,,,,
LAW,6936,0.0,27409,2,Maryam Jamshidi,Seminars: National Security Law,W,,,,,,,
LAW,6936,0.0,27410,2,R. Hudson,Seminars: Natural Resources Law,T,-4,,,,,,
LAW,6936,0.0,27411,2,Andrew Hammond,Seminars: Poverty Law,W,,,,,,,
LAW,6936,0.0,27412,2,Jonathan Cohen,Seminars: Jewish Law,M,,,,,,,
LAW,6936,0.0,27424,2,Teresa Reid,Seminars: Death Penalty Law,M,-4,,,,,,
LAW,6936,0.0,27473,2,Timothy Mclendon,Seminars: Historic Preservation Law,W,-10,,,,,,
ARC,6399,2.0,10779,3,Peter Sprowls,Advanced Topics in Urban Design: THE AMERICAN CITY,,,,,,,,
EES,6051,0.0,26803,3,Christine Angelini,Advanced Environmental Planning and Design,M,6-7,MCCB,G108,W,7,MCCA,G186
FAS,6355C,0.0,14061,4,Kai Lorenzen,Fisheries Management,"M,W",2-3,NZH,0222,W,E1-E2,MCCB,3124
FAS,6355C,24.0,14062,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FAS,6355C,0.0,14063,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FAS,6355C,0.0,14064,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FOR,6665,0.0,14207,3,Taylor Stein,Landscape Planning for Ecotourism,T,8-9,NZH,0219,R,9,NZH,0222
TTE,5006,0.0,19209,3,Sivaramakrishnan Srinivasan,Advanced Urban Transportation Planning,"M,W,F",5,WEIL,0273,,,,
TTE,5006,0.0,23177,3,Sivaramakrishnan Srinivasan,Advanced Urban Transportation Planning,,,,,,,,
TTE,5006,0.0,23180,3,Sivaramakrishnan Srinivasan,Advanced Urban Transportation Planning,,,,,,,,
URP,6421,0.0,19331,3,Kathryn Frank,Environmental Land Use Planning and Management,F,4-7,ARCH,0423,,,,
URP,6421,0.0,21559,3,Kathryn Frank,Environmental Land Use Planning and Management,,,,,,,,
URP,6716,0.0,19333,3,Ruth Steiner,Transportation Policy and Planning,T,8-10,RNK,0230,,,,
URP,6716,0.0,20179,3,Alissa Torres,Transportation Policy and Planning,,,,,,,,
AEB,6933,0.0,26357,VAR,Zhifeng Gao,Special Topics: Experimental Methods,T,2-3,BEN,0328,R,3,BEN,0328
INR,6039,0.0,21154,3,Zhiyuan Wang,International Political Economy,W,8-10,CBD,0230,,,,
LAA,6382,0.0,14473,3,,Ecological and Environmental Policy,T,7-8,FAC,0208,F,5-6,FAC,0208
LAS,6291,0.0,25000,3,Rebecca Williams,Conservation and Development Skills: Comm/Leadership Skills,R,10-E1,GRI,0376,,,,
LAS,6291,0.0,27682,3,Rebecca Williams,Conservation and Development Skills: Qualitative Data Analysis,T,10-E1,GRI,0376,,,,
LAS,6291,0.0,27683,3,Rebecca Williams,Conservation and Development Skills: Facilitation Skills,W,8-10,GRI,0376,,,,
MAN,6636,0.0,27182,2,Lindy Archambeau,Global Strategic Management,,,,,,,,
MAN,6636,0.0,15870,2,John Chen,Global Strategic Management,"M,W",5-6,HGS,150,,,,
MAN,6636,0.0,15894,2,John Chen,Global Strategic Management,"M,W",7-8,HGS,150,,,,
PHC,6313,0.0,17499,VAR,Rachel Yoho,Environmental Health Concepts in Public Health,T,6-7,,,,,,
PHC,6313,0.0,24224,VAR,Rachel Yoho,Environmental Health Concepts in Public Health,T,8-9,,,,,,
PHC,6313,0.0,27671,VAR,Rachel Yoho,Environmental Health Concepts in Public Health,T,6-7,,,,,,
PHC,6313,0.0,27672,VAR,Rachel Yoho,Environmental Health Concepts in Public Health,T,8-9,,,,,,
FNR,5072C,18.0,26631,3,Martha Monroe,Environmental Education Program Development,W,11-E1,,,,,,
FNR,5072C,18.0,27433,3,Martha Monroe,Environmental Education Program Development,W,11-E1,,,,,,
FNR,5072C,31.0,27434,3,Martha Monroe,Environmental Education Program Development,W,11-E1,,,,,,
MMC,6409,0.0,16701,3,Deborah Treise,Science/Health Communication,M,4-6,WEIM,1098,,,,
ANG,5266,0.0,24520,3,Brenda Chalfin,Economic Anthropology,R,7-9,RNK,0230,,,,
ANG,6286,0.0,26979,3,Susan Gillespie,Seminar in Contemporary Theory: Things,W,3-5,TUR,1208H,,,,
FYC,6932,0.0,26469,3,Victor Harris,"Topics, in Family, Youth, and Community Sciences: Professional Dev in YDFS",M,3-5,,,,,,
FYC,6932,0.0,26477,3,Latoya O'Neal,"Topics, in Family, Youth, and Community Sciences: Comm Based Res & Interventions",R,3-5,,,,,,
FYC,6932,0.0,27685,VAR,Jorge Ruiz-Menjivar,"Topics, in Family, Youth, and Community Sciences: Const & Eval Measuremnt Instru",,,,,,,,
LEI,6895,0.0,26137,3,Heather Gibson,Tourism Theory and Concepts,M,8-10,FLG,0275,,,,
WST,6935,0.0,18723,3,Hina Shaikh,Special Topics in Women's Studies: Data Feminism,R,6-8,UST,0108,,,,
WST,6935,0.0,19830,3,Jillian Hernandez,"Special Topics in Women's Studies: RACE, SEX, REPRESENTATION",M,6-8,UST,0108,,,,
ANG,5164,0.0,23174,3,Oscar Prieto,The Inca and Their Ancestors,T,6-7,MCCB,G108,R,6,MCCB,G108
LAH,5934,0.0,27606,3,Heather Vrana,Topics in Latin American History,T,5-6,FLI,0119,R,6,FLI,0119
ANG,5702,0.0,10399,3,Marit Ostebo,Anthropology and Development,W,9-11,CBD,0224,,,,
BCN,6585,0.0,25744,3,Jason Von Meding,Sustainable Construction,W,10-E1,RNK,0106,,,,
GEB,6930,0.0,23067,2,,Special Topics: DOING BUS. IN ASIA,"T,R",9-10,HGS,250,,,,
GEB,6930,0.0,27175,VAR,,Special Topics: GLOBAL IMMERSION EXPERIENCE,,,,,,,,
ICM,6680,0.0,14979,3,Ravi Srinivasan,Principles of International Sustainable Construction,,,,,,,,
MAN,6930,0.0,23136,VAR,Joyce Bono,Special Topics,,,,,,,,
MAN,6930,0.0,15942,VAR,Joyce Bono,Special Topics: Motivation Attitude and Lead,,,,,,,,
URP,6042,0.0,19294,3,Abhinav Alakshendra,Urban Economy,M,5-6,ARCH,0423,W,5,ARCH,0423
URP,6541,0.0,19332,3,Abhinav Alakshendra,Economic Development Planning,M,7-9,ARCH,0423,,,,
PHC,6001,0.0,17350,3,Catalina Lopez-Quintero,Principles of Epidemiology in Public Health,T,4-5,,,,,,
PHC,6001,12.99,17376,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,20586,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,20587,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,27353,3,Catalina Lopez-Quintero,Principles of Epidemiology in Public Health,T,7-8,,,,,,
PHC,6001,0.0,27676,3,Catalina Lopez-Quintero,Principles of Epidemiology in Public Health,T,4-5,,,,,,
PHC,6001,0.0,27677,3,Catalina Lopez-Quintero,Principles of Epidemiology in Public Health,T,7-8,,,,,,
PHC,6410,0.0,17043,3,,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,17501,3,Lindsey King,"Psychological, Behavioral, and Social Issues in Public Health",W,3-5,,,,,,
PHC,6410,0.0,17502,3,Lindsey King,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,12.99,17503,3,Lindsey King,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,27654,3,Lindsey King,"Psychological, Behavioral, and Social Issues in Public Health",W,3-5,,,,,,
AEC,5454,0.0,10150,3,Laura Greenhaw,Leadership Development for Extension and Community Nonprofit Organizations,M,8-10,ROL,0306,,,,
DCP,6931,0.0,12475,VAR,Kathryn Frank,"Special Topics in Design, Construction, and Planning: DOCTORAL CORE 3",W,3-5,FAC,0208,,,,
URP,6341,0.0,19330,6,"Emre Tepe,Ruth Steiner",Urban Planning Project: URBAN PLAN PROJECT,"T,R",5-7,FAC,0202,,,,
URP,6341,0.0,25147,6,Laurel Harbin,Urban Planning Project: URBAN PLAN PROJECT,,,,,,,,
FNR,5608,0.0,14137,3,"Wendell Cropper,Geraldine Klarenberg",Research Planning,F,2-3,NZH,0222,,,,
FYC,6800,0.0,14426,3,Marilyn Swisher,Scientific Reasoning and Research Design,,,,,,,,
FYC,6800,0.0,14427,3,Marilyn Swisher,Scientific Reasoning and Research Design,,,,,,,,
FYC,6800,0.0,19531,3,Marilyn Swisher,Scientific Reasoning and Research Design,M,7-9,RNK,0215,,,,
LAS,6293,0.0,14605,3,Rebecca Hanson,Design and Methods of Research in Latin American Studies,M,9-11,GRI,0376,,,,
WIS,5496,0.0,27091,3,Kathryn Sieving,Research Design in Wildlife Ecology,M,7-8,MAT,0013,F,7-8,MAT,0013
AEB,6106,0.0,10163,3,Kelly Grogan,Microeconomic Principles and Analysis,T,4,MAEB,0234,R,4-5,MAEB,0234
BSC,6459,0.0,11453,3,Valerie De Crecy,Fundamentals of Bioinformatics,,,,,,,,
FAS,6337C,24.0,14059,4,Micheal Allen,Fish Population Dynamics,,,,,,,,
FAS,6337C,0.0,14060,4,Micheal Allen,Fish Population Dynamics,,,,,,,,
FAS,6337C,0.0,14442,4,Micheal Allen,Fish Population Dynamics,,,,,,,,
FAS,6337C,24.0,14443,4,Micheal Allen,Fish Population Dynamics,,,,,,,,
GIS,5107C,10.0,23493,4,Moulay Sounny-Slitine,Geographic Information Systems in Research,,,,,M,4-5,TUR,3006
MET,6752,0.0,23429,3,Corene Matyas,Spatial Analysis of Atmospheric Data using GIS,R,5,TUR,3006,,,,
MMC,6421,15.0,16702,3,,Research Methods in Mass Communication,,,,,,,,
PHC,6050C,0.0,17407,3,Steven Foti,Biostatistical Methods I,T,6,,,F,6-7,,
PHC,6146,12.99,17444,3,Amy Blue,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,17467,3,Amy Blue,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,17468,3,Amy Blue,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,17469,3,Amy Blue,Public Health Program Planning and Evaluation,R,7-9,,,,,,
PHC,6146,0.0,27670,3,Amy Blue,Public Health Program Planning and Evaluation,R,7-9,,,,,,
STA,5325,0.0,19848,3,Deborah Doss,Fundamentals of Probability,"M,W,F",2,FLO,0100,,,,
STA,5507,0.0,25722,3,Sayar Karmakar,Applied Nonparametric Methods,T,4,FLO,0100,R,4-5,FLO,0100
STA,6126,0.0,17823,3,Bikram Karmakar,Statistical Methods in Social Research I,"M,W,F",3,FLI,0121,,,,
STA,6166,0.0,17824,3,Bikram Karmakar,Statistical Methods in Research I,"M,W,F",5,AND,0134,,,,
STA,6166,0.0,17825,3,Brenda Betancourt,Statistical Methods in Research I,"M,W,F",7,FLO,0100,,,,
STA,6167,0.0,17826,3,Lawrence Winner,Statistical Methods in Research II,T,4,AND,0032,R,4-5,AND,0032
STA,6934,0.0,25725,VAR,Zhihua Su,Special Topics in Statistics: Computing I,T,6-7,TUR,2318,R,6,TUR,2328
STA,6934,0.0,27308,VAR,Nikolay Bliznyuk,Special Topics in Statistics: SPATIAL STATISTICS,T,6,ROG,0211,R,6-7,ROG,0211
SUR,5365,18.0,27043,3,"Hartwig Hochmair,Bon Dewitt",Digital Mapping,,,,,,,,
SUR,5365,18.0,27044,3,"Hartwig Hochmair,Bon Dewitt",Digital Mapping,,,,,,,,
SUR,5365,0.0,27045,3,"Hartwig Hochmair,Bon Dewitt",Digital Mapping,,,,,,,,
SUR,5385,0.0,17921,3,"Scot Smith,Bon Dewitt",Remote Sensing Applications,W,8-10,RLA,0302,,,,
SWS,5424C,31.67,27093,3,"Jonathan Judy,Patrick Wilson",Soil Chemical Analysis,F,3-5,MCCB,3108,,,,
SWS,5721C,0.0,18925,3,Sabine Grunwald,GIS in Land Resource Management,T,2,MCCB,3086,W,4-5,MCCB,3086
SWS,5721C,0.0,18926,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,18927,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,18928,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,25970,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
URP,6231,0.0,19297,3,Emre Tepe,Quantitative Data Analysis for Planners,,,,,,,,
URP,6231,0.0,19298,3,Emre Tepe,Quantitative Data Analysis for Planners,T,3-4,ARCH,0215,R,4,ARCH,0215
URP,6270,0.0,19299,3,Yan Wang,Introduction to Planning Information Systems,,,,,,,,
URP,6270,0.0,19300,3,Yan Wang,Introduction to Planning Information Systems,R,7-9,FAC,0208,,,,
URP,6270,0.0,19325,3,Yan Wang,Introduction to Planning Information Systems,,,,,,,,
URP,6275,0.0,19326,3,Katherine Norris,Intermediate Planning Information Systems,,,,,,,,
URP,6275,0.0,20178,3,Katherine Norris,Intermediate Planning Information Systems,,,,,,,,
URP,6905,0.0,19358,3,Christopher Silver,Exploration and Directed Study: SUSTAIN URBAN IN EURO,M,5-6,FAC,0208,W,6,FAC,0208
URP,6905,0.0,19359,VAR,,Exploration and Directed Study: EXPLOR & DIRECT STUDY,,,,,,,,
URP,6905,0.0,20180,3,Christopher Silver,Exploration and Directed Study: SUSTAIN URBAN IN EURO,,,,,,,,
URP,6905,0.0,20570,VAR,,Exploration and Directed Study: EXPLOR & DIRECT STUDY,,,,,,,,
PCB,6049,0.0,17643,1,Hannah Vander Zanden,Seminar in Ecology,F,7,,,,,,
PCB,6695,0.0,17653,1,Stuart Mcdaniel,Seminar in Evolutionary Biology,F,9,PSY,0129,,,,
CPO,6307,0.0,26274,3,Leslie Anderson,Latin American Politics I,T,2-4,CBD,0230,,,,
CPO,6091,0.0,12268,3,Bryon Moraski,Introduction to Comparative Political Analysis,R,5-7,CBD,0234,,,,
MMC,6400,0.0,16697,3,Kim Walsh-Childers,Mass Communication Theory,,,,,T,2-4,WEIM,3024
URP,6061,0.0,19295,3,Wm Hawkins,Planning Administration and Ethics,,,,,,,,
URP,6061,0.0,21553,3,Wm Hawkins,Planning Administration and Ethics,T,2,RNK,0230,R,2-3,RNK,0230
ECO,7408,0.0,21534,VAR,David Knight,Mathematical Methods and Applications to Economics,"M,W",3-4,MAT,0103,,,,
EDF,6403,0.0,12113,6,Jann Macinnes,Quantitative Foundations of Educational Research,"T,R",9-11,NRN,1025,,,,
MAP,6487,0.0,25891,3,,Biomathematics Seminar I,"M,W,F",7,LIT,0217,,,,
STA,5503,0.0,17819,3,Demetris Athienitis,Categorical Data Methods,"M,W,F",4,AND,0134,,,,
STA,5503,0.0,27848,3,,Categorical Data Methods,"M,W,F",2,MAT,0018,,,,
STA,6207,0.0,17829,3,Lawrence Winner,Regression Analysis,"M,W,F",1,FLO,0100,,,,
SUR,6395,0.0,27503,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
SUR,6395,0.0,27504,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
SUR,6395,0.0,27505,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
