coursePrefix,courseNum,fee,section,credits,prof,title,days,times,building,room,days2,times2,building2,room2
GEO,6938,0.0,29272,VAR,David Keellings,Selected Topics in Geography: Selected Topics - D. Keellings,,,,,,,,
GEO,6938,0.0,29294,VAR,"Gabriela Hamerlinck,Nick Gauthier",Selected Topics in Geography: Intro to Spatial ABMs,M,9-10,,,W,10,,
GEO,6938,0.0,29330,VAR,Gabriela Hamerlinck,Selected Topics in Geography: CURE Course Design,,,,,,,,
GEO,6938,0.0,29335,VAR,Michael Binford,Selected Topics in Geography: REMOTE SENSING (GIS5038C),T,7-8,,,W,5-6,,
LAS,6290,0.0,28099,3,Karen Kainer,Tropical Conservation and Development: Community Forest Mgmt,F,3-5,,,,,,
LAS,6290,0.0,29096,3,Stephanie Bohlman,Tropical Conservation and Development: Soc-Ecological Impacts of Dam,R,7-9,,,,,,
SYA,7933,0.0,18300,3,Stephen Perz,Special Study in Sociology: PROF DEVEL SEMINAR,F,7-9,WEIL,0238,,,,
SYA,7933,0.0,18301,3,Charles Peek,Special Study in Sociology: INTRO.TO QUANT METHODS,W,2-4,MAT,0005,,,,
SYA,7933,0.0,18302,3,Chris Gibson,Special Study in Sociology: ADV. QUANT METHODS,T,8-10,FLI,0117,,,,
SYA,7933,0.0,26606,3,Rebecca Hanson,Special Study in Sociology: POLICING THE AMERICAS,M,8-10,MAT,0006,,,,
SYA,7933,0.0,26607,3,Jessica Kahler,Special Study in Sociology: CRIME & THE ENVIRONMENT,M,7-9,WEIM,2050,,,,
SYA,7933,0.0,26608,3,Christine Overdevest,Special Study in Sociology: APPLIED THEORY,R,2-4,TUR,2333,,,,
SYA,7933,0.0,26610,3,Charles Gattone,Special Study in Sociology: EPISTEMOLOGY,F,7-9,PUGH,120,,,,
SYA,7933,0.0,26743,3,Tanya Koropeckyj-Cox,Special Study in Sociology: TOPICS IN FAMILY RESEARCH,T,8-10,TUR,2349,,,,
SYA,7933,0.0,29037,3,William Marsiglio,Special Study in Sociology: Men and Masculinities,T,2-3,ROL,0115,R,3,ROL,0115
LAW,6930,0.0,14362,2,Joan Stearns Johnsen,Selected Legal Probs: ARBITRATION LAW,M,,HOL,0285D,,,,
LAW,6930,0.0,18755,3,Robert Rhee,Selected Legal Probs: ACCTG FOR LAWYERS,,,,,,,,
LAW,6930,0.0,25143,3,Jiaying Jiang,Selected Legal Probs: Blockchain Cryptocurre & Law,"T,R",8-,HOL,0285D,,,,
LAW,6930,0.0,25144,3,Lisa Edgar,Selected Legal Probs: Environmental Law,"M,W",,HOL,0270,,,,
LAW,6930,0.0,25145,3,Steven Willis,Selected Legal Probs: Finance for Lawyers,"M,W",,HOL,0270,,,,
LAW,6930,0.0,25146,2,Dennis Eisinger,Selected Legal Probs: Condominium and Community Law,R,,HOL,0270,,,,
LAW,6930,0.0,25147,2,Amy Stein,"Selected Legal Probs: AI, Technology and the Law",W,,HOL,0360,,,,
LAW,6930,0.0,25154,3,Jonathan Marshfield,Selected Legal Probs: State and Local Government Law,"T,R",8-,HOL,0285C,,,,
LAW,6930,0.0,25155,4,Peter Molk,Selected Legal Probs: Business Associations,"M,T,W",,HOL,0355C,,,,
LAW,6930,0.0,25246,3,Jennifer Zedalis,Selected Legal Probs: Trial Practice § A,W,,MLAC,106,,,,
LAW,6930,0.0,25247,3,Jonathan Barry-Blocker,Selected Legal Probs: Trial Practice § B,R,,MLAC,106,,,,
LAW,6930,0.0,25248,3,Kimberly Cook,Selected Legal Probs: Trial Practice § C,F,,MLAC,106,,,,
LAW,6930,0.0,25674,3,Stacy Biggart,Selected Legal Probs: Trial Practice § D,M,8-10,MLAC,106,,,,
LAW,6930,0.0,25832,3,Joshua Silverman,Selected Legal Probs: Trial Practice § E,W,,MLAC,106,,,,
LAW,6930,0.0,25934,2,Merritt McAlister,Selected Legal Probs: Federal Habeas Corpus,"M,W",,HOL,0270,,,,
LAW,6930,0.0,14343,1,Darren Heitner,Selected Legal Probs: Sports Law,"M,T,W,R",8-,HOL,0360,F,,HOL,0360
LAW,6930,0.0,14344,1,"William Hamilton,George Socha",Selected Legal Probs: AI and Litigation Strategies,"M,T,W,R",,HOL,0345,"M,T,W,R",,HOL,0345
LAW,6930,0.0,14377,1,Tom Kay,Selected Legal Probs: Transactional Conservation Law,"T,W,R",,HOL,0270,F,,HOL,0270
LAW,6930,0.0,14378,1,Tara Tedrow,Selected Legal Probs: Marijuana Law & Policy,"W,R",-8,HOL,0382,"R,F",,HOL,0382
LAW,6930,0.0,18753,1,Raymond Treadwell,Selected Legal Probs: Litigating the Pandemic,"M,T,W,R",,HOL,0355A,F,,HOL,0355A
LAW,6930,0.0,25148,1,Scott Rogers,Selected Legal Probs: Mindfulness & Legal Profession,M,-4,MLAC,213,"W,R",,MLAC,213
LAW,6930,0.0,25149,1,Jose Rodriguez,Selected Legal Probs: Future of Work Post-COVID,"M,T,R",,HOL,0284,W,,HOL,0284
LAW,6930,0.0,25150,1,Fabienne Fahnestock,Selected Legal Probs: Strategic Case Management FL,"M,T,W,R",,,,F,,,
LAW,6930,0.0,28255,1,Melanie Rolle,Selected Legal Probs: Reg Compliance & Risk Mgmt,"M,T,W,R",,HOL,0283,"M,T,W,R",,HOL,0283
LAW,6936,0.0,14399,2,Grayson Mccouch,Seminars: Advanced Trusts & Estates,W,,HOL,0285A,,,,
LAW,6936,0.0,18754,2,Amy Stein,Seminars: Energy Law and Policy,T,8-,HOL,0285A,,,,
LAW,6936,0.0,25152,2,Mark Graves,Seminars: Business Ethics and Compliance,R,8-,HOL,0285A,,,,
LAW,6936,0.0,25153,2,Daniel Irick,Seminars: Criminal Investigation Dig Age,T,,HOL,0285A,,,,
LAW,6936,0.0,25163,2,Thomas Russell,Seminars: Personal Injury Law,T,,HOL,0285A,,,,
LAW,6936,0.0,25202,2,"John Badalamenti,Lindsay Holcomb",Seminars: Advanced Constitutional Theory,R,,HOL,0355A,,,,
LAW,6936,0.0,25858,2,Scott Makar,Seminars: Appellate Law and Policy,R,,HOL,0285A,,,,
ARC,6399,2.0,25941,3,,Advanced Topics in Urban Design: Global Approaches to Sus. Arch,F,3-5,,,,,,
EES,6051,0.0,24628,3,"Christine Angelini,Beatriz Marin Diaz",Advanced Environmental Planning and Design,"M,W,F",4,MAEA,0327,,,,
FAS,6355C,0.0,13727,4,Kai Lorenzen,Fisheries Management,W,2-3,NZH,0222,W,E1-E2,WEB,WEB
FAS,6355C,24.0,13728,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FAS,6355C,0.0,13729,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FAS,6355C,0.0,13730,4,Kai Lorenzen,Fisheries Management,,,,,,,,
FOR,6665,0.0,13872,3,Taylor Stein,Landscape Planning for Ecotourism,T,8-9,NZH,0219,R,9,NZH,0219
TTE,5006,0.0,18501,3,Siva Srinivasan,Advanced Urban Transportation Planning,"M,W,F",5,CSE,E107,,,,
TTE,5006,0.0,21867,3,Siva Srinivasan,Advanced Urban Transportation Planning,,,,,,,,
TTE,5006,0.0,21870,3,Siva Srinivasan,Advanced Urban Transportation Planning,,,,,,,,
URP,6421,0.0,18605,3,Kathryn Frank,Environmental Land Use Planning and Management,F,5-7,RNK,0225,,,,
URP,6421,0.0,20445,3,Kathryn Frank,Environmental Land Use Planning and Management,,,,,,,,
URP,6716,0.0,18607,3,Ruth Steiner,Transportation Policy and Planning,T,8-10,RNK,0230,,,,
URP,6716,0.0,19295,3,Ruth Steiner,Transportation Policy and Planning,,,,,,,,
AEB,6933,0.0,19795,VAR,Olesya Savchenko,Special Topics: Econ of Env Policy & Sustain.,T,4,UST,0101,R,4-5,UST,0101
AEB,6933,0.0,28025,VAR,Di Fang,Special Topics: Health Economics,T,2-3,ROG,0106,R,3,ROG,0106
LAS,6291,0.0,23203,3,Jonathan Dain,Conservation and Development Skills: Comm/Leadership Skills,M,9-11,GRI,0376,,,,
MAN,6636,0.0,20138,2,Christopher Pryor,Global Strategic Management,"M,W",7-8,HGS,250,,,,
MAN,6636,0.0,15343,2,John Chen,Global Strategic Management,"M,W",5-6,STZ,0102,,,,
MAN,6636,0.0,15358,2,John Chen,Global Strategic Management,"M,W",7-8,STZ,0102,,,,
PHC,6313,0.0,16897,VAR,Tracie Baker,Environmental Health Concepts in Public Health,T,7-8,,,,,,
PHC,6313,0.0,22695,VAR,Tracie Baker,Environmental Health Concepts in Public Health,T,7-8,,,,,,
PHC,6313,0.0,25374,VAR,Tracie Baker,Environmental Health Concepts in Public Health,T,7-8,,,,,,
PHC,6313,0.0,25375,VAR,Tracie Baker,Environmental Health Concepts in Public Health,T,7-8,,,,,,
PUP,6009,0.0,17618,3,Suzanne Robbins,Public Policy Analysis,M,8-10,MAT,0004,,,,
FOR,6005,0.0,27577,3,"Martha Monroe,Gabrielle Salazar",Conservation Behavior,W,7-9,NZH,0219,,,,
MMC,6409,0.0,16147,3,Deborah Treise,Science/Health Communication,M,4-6,WEIM,1098,,,,
ANG,6110,0.0,10359,3,Susan Gillespie,Archaeological Theory,W,3-5,TUR,1208H,,,,
WST,6935,0.0,18045,3,Hina Shaikh,Special Topics in Women's Studies: Data Feminisms,R,6-8,ROL,0205,,,,
WST,6935,0.0,19018,3,Jillian Hernandez,Special Topics in Women's Studies: Latinx Sexualities,T,6-8,MCCC,0100,,,,
ANG,5164,0.0,21864,3,Oscar Prieto,The Inca and Their Ancestors,T,6-7,TUR,2333,R,6,TUR,2333
AEC,6540,0.0,26632,3,SADIE HUNDEMER,Agricultural and Natural Resources Communications Theory and Strategies,,,,,,,,
AEC,6540,0.0,29061,3,,Agricultural and Natural Resources Communications Theory and Strategies,,,,,,,,
BCN,6585,0.0,23765,3,"Jason Von Meding,Maria Watson",Sustainable Construction,W,10-E1,RNK,0106,,,,
FOR,6628,0.0,27848,3,Karen Kainer,Community Forest Management,F,3-5,NZH,0219,,,,
GEB,6930,0.0,24951,2,Haldun Aytug,Special Topics,,,,,,,,
GEB,6930,0.0,27442,3,,Special Topics,,,,,,,,
GEB,6930,0.0,21770,2,Linda Clarke,Special Topics: DOING BUS. IN ASIA,"T,R",1-2,HGS,140,,,,
ICM,6680,0.0,14531,3,Ravi Srinivasan,Principles of International Sustainable Construction,,,,,,,,
MAN,6930,0.0,21828,3,Joyce Bono,Special Topics: Motivation Attitude and Lead,,,,,,,,
MAN,6930,0.0,15402,3,Joyce Bono,Special Topics: Motivation Attitude and Lead,,,,,,,,
URP,6042,0.0,18574,3,Abhinav Alakshendra,Urban Economy,M,5-6,RNK,0225,W,5,RNK,0225
URP,6541,0.0,18606,3,Abhinav Alakshendra,Economic Development Planning,M,7-9,ARCH,0439,,,,
PHC,6001,0.0,16767,3,Volker Mai,Principles of Epidemiology in Public Health,T,4-5,MBI,LG-101A,,,,
PHC,6001,0.0,16786,3,Volker Mai,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,19654,3,Volker Mai,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,19655,3,Volker Mai,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,25100,3,Heather Stark,Principles of Epidemiology in Public Health,T,7-8,MBI,LG-101A,,,,
PHC,6001,0.0,25379,3,Volker Mai,Principles of Epidemiology in Public Health,T,4-5,MBI,LG-101A,,,,
PHC,6001,0.0,25380,3,Heather Stark,Principles of Epidemiology in Public Health,T,7-8,MBI,LG-101A,,,,
PHC,6410,0.0,16484,3,"Lindsey King,Acquel Allen","Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,16899,3,Julia Varnes,"Psychological, Behavioral, and Social Issues in Public Health",W,2-3,HPNP,G103,,,,
PHC,6410,0.0,16900,3,"Lindsey King,Acquel Allen","Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,16901,3,"Lindsey King,Acquel Allen","Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,25357,3,Julia Varnes,"Psychological, Behavioral, and Social Issues in Public Health",W,2-3,HPNP,G103,,,,
PHC,6410,0.0,27991,3,"Lindsey King,Jennifer Maizel","Psychological, Behavioral, and Social Issues in Public Health",W,8-9,HPNP,G301,,,,
PHC,6410,0.0,27992,3,"Lindsey King,Jennifer Maizel","Psychological, Behavioral, and Social Issues in Public Health",W,8-9,HPNP,G301,,,,
AEC,5454,0.0,10129,3,Laura Greenhaw,Leadership Development for Extension and Community Nonprofit Organizations,M,8-10,ROL,0306,,,,
URP,6341,0.0,18604,6,"Emre Tepe,Ruth Steiner",Urban Planning Project: URBAN PLAN PROJECT,"T,R",5-7,FAC,0202,,,,
URP,6341,0.0,26869,6,"Laurel Harbin,Devan Leavins",Urban Planning Project,,,,,,,,
FNR,5608,0.0,13803,3,"Wendell Cropper,Geraldine Klarenberg",Research Planning,F,2-3,NZH,0222,,,,
FYC,6800,0.0,14063,3,Marilyn Swisher,Scientific Reasoning and Research Design,,,,,,,,
FYC,6800,0.0,14064,3,Marilyn Swisher,Scientific Reasoning and Research Design,,,,,,,,
FYC,6800,0.0,18772,3,Marilyn Swisher,Scientific Reasoning and Research Design,W,3,WEIM,2056,F,3-4,WEIL,0279
LAS,6293,0.0,14218,3,Rebecca Hanson,Design and Methods of Research in Latin American Studies,W,8-10,GRI,0376,,,,
WIS,5496,0.0,24879,3,Kathryn Sieving,Research Design in Wildlife Ecology,,,,,"T,R",7-8,MCCA,2186
AEB,6106,0.0,28609,3,Kelly Grogan,Microeconomic Principles and Analysis,T,8-9,WEIM,2056,R,9,WEIM,2056
AEB,6817,0.0,27364,3,Bachir Kassas,Survey Research Methods for Economists,"M,W,F",3,MCCB,1108,,,,
BSC,6459,20.4,11379,3,Valerie De Crecy,Fundamentals of Bioinformatics,,,,,,,,
EDF,6475,0.0,26816,3,Pengfei Zhao,Qualitative Foundations of Educational Research,W,7-9,NRN,2014,,,,
EDF,6475,0.0,26818,3,Keondria McClish,Qualitative Foundations of Educational Research,,,,,,,,
EDF,7483,0.0,26817,3,Pengfei Zhao,Qualitative Data Collection: Approaches and Techniques,W,4-6,NRN,2012,,,,
FAS,6337C,24.0,13725,4,Zachary Siders,Fish Population Dynamics,,,,,,,,
FAS,6337C,0.0,13726,4,Zachary Siders,Fish Population Dynamics,,,,,,,,
FAS,6337C,0.0,14078,4,Zachary Siders,Fish Population Dynamics,,,,,,,,
FAS,6337C,24.0,14079,4,Zachary Siders,Fish Population Dynamics,,,,,,,,
GIS,5028C,0.0,27862,3,Chiung-Shiuan Fu,Advanced Aerial Photo Interpretation,,,,,,,,
GIS,5107C,0.0,22123,4,,Geographic Information Systems in Research,,,,,M,3-4,,
MMC,6421,0.0,16148,3,Benjamin Johnson,Research Methods in Mass Communication,M,7-9,WEIL,0273,,,,
PHC,6050C,0.0,16813,3,Steven Foti,Biostatistical Methods I,T,6,HPNP,1101,F,6-7,HPNP,1101
PHC,6146,0.0,16847,3,Taryn Buckley,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,16870,3,Taryn Buckley,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,16871,3,Taryn Buckley,Public Health Program Planning and Evaluation,,,,,,,,
PHC,6146,0.0,16872,3,Amy Blue,Public Health Program Planning and Evaluation,R,7-9,COM,CG-22,,,,
PHC,6146,0.0,25373,3,Amy Blue,Public Health Program Planning and Evaluation,R,7-9,COM,CG-22,,,,
STA,5325,0.0,17184,3,Sayar Karmakar,Fundamentals of Probability,T,7,FLO,0100,R,7-8,FLO,0100
STA,5325,0.0,17201,3,Karl Ekvall,Fundamentals of Probability,"M,W,F",4,TUR,2319,,,,
STA,5325,0.0,19032,3,Georgia Papadogeorgou,Fundamentals of Probability,,,,,T,2-3,LIT,0121
STA,5507,0.0,23746,3,Sayar Karmakar,Applied Nonparametric Methods,T,5-6,TUR,L005,R,5,TUR,2319
STA,5701,0.0,26658,3,David Holmes,Applied Multivariate Methods,"M,W,F",7,TUR,2319,,,,
STA,6166,0.0,17208,3,Bikram Karmakar,Statistical Methods in Research I,T,4,FLO,0100,R,4-5,FLO,0100
SWS,5721C,0.0,18228,3,Sabine Grunwald,GIS in Land Resource Management,T,2,MCCB,3086,W,4-5,MCCB,3086
SWS,5721C,0.0,18229,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,18230,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,18231,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
SWS,5721C,0.0,23951,3,Sabine Grunwald,GIS in Land Resource Management,,,,,,,,
URP,6231,0.0,18577,3,Emre Tepe,Quantitative Data Analysis for Planners,,,,,,,,
URP,6231,0.0,18578,3,Emre Tepe,Quantitative Data Analysis for Planners,T,3-4,FAC,0208,R,4,FAC,0208
URP,6270,0.0,18579,3,Sofia Thordin,Introduction to Planning Information Systems,,,,,,,,
URP,6270,0.0,18580,3,Yan Wang,Introduction to Planning Information Systems,R,7-9,TUR,2350,,,,
URP,6270,0.0,18599,3,Sofia Thordin,Introduction to Planning Information Systems,,,,,,,,
URP,6275,0.0,18600,3,Katherine Norris,Intermediate Planning Information Systems,,,,,,,,
URP,6275,0.0,19294,3,Katherine Norris,Intermediate Planning Information Systems,,,,,,,,
URP,6905,0.0,18627,VAR,,Exploration and Directed Study: EXPLOR & DIRECT STUDY,,,,,,,,
URP,6905,0.0,19644,VAR,,Exploration and Directed Study: EXPLOR & DIRECT STUDY,,,,,,,,
PCB,6049,0.0,17035,1,Amanda Subalusky,Seminar in Ecology,F,7,CRR,0222,,,,
CPO,6091,0.0,12109,3,Bryon Moraski,Introduction to Comparative Political Analysis,R,5-7,UST,0105,,,,
MMC,6400,0.0,16143,3,Haoran Chu,Mass Communication Theory,,,,,W,10-E1,WEIM,1098
URP,6061,0.0,18575,3,Thomas Hawkins,Planning Administration and Ethics,,,,,,,,
URP,6061,0.0,20440,3,Thomas Hawkins,Planning Administration and Ethics,W,7,RNK,0230,F,6-7,RNK,0230
ECO,7415,0.0,26732,3,Scott Kostyshak,Statistical Methods in Economics,"T,R",5-6,MAT,0119,,,,
ECO,7408,0.0,20428,VAR,David Knight,Mathematical Methods and Applications to Economics,"M,W",3-4,MAT,0114,,,,
EDF,6403,0.0,11977,6,Jann Macinnes,Quantitative Foundations of Educational Research,"T,R",7-9,NRN,2029,,,,
PCB,6555,0.0,28321,3,"Matias Kirst,Marcio Resende,Luis Ferrao",Introduction to Quantitative Genetics,T,4,MAT,0014,R,3-4,MAT,0012
PCB,6555,0.0,28322,3,"Matias Kirst,Marcio Resende,Luis Ferrao",Introduction to Quantitative Genetics,T,4,,,R,3-4,,
STA,5503,0.0,25535,3,Elizabeth Johnson,Categorical Data Methods,"M,W,F",6,FLO,0100,,,,
STA,6207,0.0,17212,3,Lawrence Winner,Regression Analysis,,,,,"M,W,F",2,TUR,2333
SUR,6395,0.0,25228,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
SUR,6395,0.0,25229,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
SUR,6395,0.0,25230,3,Amr Abd-Elrahman,Topics in Geographic Information Systems,,,,,,,,
