coursePrefix,courseNum,fee,section,credits,prof,title,days,times,building,room,days2,times2,building2,room2
SYA,7933,0.0,23686,3,Alin-Mihai Ceobanu,Special Study in Sociology: POLITICAL SOCIOLOGY,W,3-5,AND,0013,,,,
SYA,7933,0.0,25276,3,Margarita Lopez,Special Study in Sociology: DEMOCRACY IN LATIN AMERICA,F,6-8,,,,,,
LAW,6465,0.0,15555,VAR,Thomas Ankersen,Conservation Clinic,R,8-,,,,,,
LAW,6465,0.0,15556,VAR,Thomas Ankersen,Conservation Clinic,R,8-,,,,,,
LAW,6930,0.0,15331,1,Roberto Virzo,Selected Legal Probs: INTERNATIONAL LAW OF THE SEA,M,,HOL,0285D,"T,W",,HOL,0285D
LAW,6930,0.0,15334,3,William Hamilton,Selected Legal Probs: ELECTRONIC DISCOVERY,M,,HOL,0359,"T,W",,HOL,0359
LAW,6930,0.0,15361,1,Sabrina Little,Selected Legal Probs: REAL ESTATE TRANS PRACTICUM,T,,HOL,0350,,,,
LAW,6930,0.0,15391,2,Steven Maxwell,Selected Legal Probs: FLORIDA BAR TOPICS,F,,HOL,0180A,,,,
LAW,6930,0.0,15392,2,Steven Maxwell,Selected Legal Probs: FLORIDA TOPICS ONLINE,,,,,,,,
LAW,6930,0.0,15622,3,Jeffrey Dollinger,Selected Legal Probs: REAL ESTATE TRANSACTIONS,"M,T",,HOL,0355C,,,,
LAW,6930,0.0,15623,2,Steven Willis,Selected Legal Probs: ACCTG FOR LAWYERS,,,,,,,,
LAW,6930,0.0,15624,3,Sarah Bishop,Selected Legal Probs: PRETRIAL PRACTICE,"M,W",8-,,,,,,
LAW,6930,0.0,15651,2,Henry Wihnyk,Selected Legal Probs: PUBLIC SPEAKG FOR LAW,T,9-,HOL,0355A,R,9-,HOL,0355A
LAW,6930,0.0,15652,1,Amy Stein,Selected Legal Probs: ENVIRONMENT CAPS COLLOQUIUM,W,,,,,,,
LAW,6930,0.0,15655,1,Roberto Virzo,Selected Legal Probs: INTERN ENVIRONMENTAL LAW,M,,HOL,0285D,"T,W",,HOL,0285D
LAW,6930,0.0,15656,3,Michael Colitz,Selected Legal Probs: PATENT PROSECUTION,R,,MLAC,209,,,,
LAW,6930,0.0,15680,2,Joan Stearns Johnsen,Selected Legal Probs: ARBITRATION LAW,M,,HOL,0285A,,,,
LAW,6930,0.0,15683,4,Grayson Mccouch,Selected Legal Probs: TRUSTS & ESTATES,"M,T,R",-7,HOL,0355C,,,,
LAW,6930,0.0,21036,2,Daniel Irick,Selected Legal Probs: COMPLEX FED CRIMINAL INVEST,M,,HOL,0284,,,,
LAW,6930,0.0,21385,2,Jonathan Grossman,Selected Legal Probs: MULTISTATE BAR TOPICS,F,2-,,,,,,
LAW,6930,0.0,21471,2,Jonathan Grossman,Selected Legal Probs: MULTISTATE BAR ONLINE,,,,,,,,
LAW,6930,0.0,25015,1,Douglas Richmond,Selected Legal Probs: LEGAL MALPRACTICE,M,,MLAC,209,,,,
LAW,6930,0.0,25022,2,Jon Mills,Selected Legal Probs: Ethics in Public Leadership,R,-4,HOL,0285A,,,,
LAW,6930,0.0,25024,3,Darren Hutchinson,Selected Legal Probs: CON & CIVIL RIGHTS LITIGATION,"W,R",,HOL,0359,,,,
LAW,6930,0.0,25033,3,Mary Angelo,Selected Legal Probs: WETLANDS AND WATERSHED,W,,HOL,0283,,,,
LAW,6930,0.0,25034,2,Elizabeth Rowe,Selected Legal Probs: TRADE SECRET LAW,"M,T",-3,HOL,0382,,,,
LAW,6930,0.0,25036,3,"Yariv Brauner,Berta Hernandez",Selected Legal Probs: PRACTICUM IN INT LAW: TREATIES,"T,R",,HOL,0355D,,,,
LAW,6930,0.0,25042,3,Elta Johnston,Selected Legal Probs: MENTAL HEALTH LAW,"M,T,W",,HOL,0284,,,,
LAW,6930,0.0,25043,2,Danaya Wright,Selected Legal Probs: HISTORY OF WOMEN IN THE LAW,M,,HOL,0359,,,,
LAW,6930,0.0,25044,3,,Selected Legal Probs: INTERNET LAW,"M,W,R",-9,HOL,0345,,,,
LAW,6930,0.0,25160,2,Laura Rosenbury,Selected Legal Probs: Family Law & Fem Jurisprudence,M,-10,HOL,0360,,,,
LAW,6930,0.0,25163,2,Elizabeth Decoux,Selected Legal Probs: Animal Rights & Law,M,,HOL,0283,,,,
LAW,6930,0.0,25221,1,,"Selected Legal Probs: Religion,Clauses1st Ammendment","M,T,W,R,F",-10,HOL,0382,,,,
LAW,6930,0.0,25403,3,Mindy Herzfeld,Selected Legal Probs: International Taxation (JD),,,,,,,,
LAW,6930,0.0,25404,2,"Margaret Temple-Smith,Steven Maxwell",Selected Legal Probs: Foundations of Law,F,,HOL,0355B,,,,
LAW,6930,0.0,25511,VAR,,Selected Legal Probs,,,,,,,,
LAW,6930,0.0,25218,2,Thomas Ankersen,Selected Legal Probs: International Env Law Skills,T,,,,,,,
LAW,6930,0.0,15335,1,Thomas Ankersen,Selected Legal Probs: MARINE & COASTAL COURSE,,,,,,,,
LAW,6930,0.0,25075,1,Robert Rhee,Selected Legal Probs: BUSINESS DOCUMENTS,"M,T,R,F",,HOL,0355A,"M,T,R",8-,HOL,0355A
LAW,6930,0.0,25076,1,,Selected Legal Probs: CORPORATE LITIGATION,F,,HOL,0355B,F,,HOL,0355B
LAW,6930,0.0,25077,1,,Selected Legal Probs: DEPOSITION STRATEGY & PRACTICE,"M,T,W,R",,HOL,0355D,F,,HOL,0355D
LAW,6930,0.0,25078,1,,Selected Legal Probs: FEDERAL SENTENCING,"M,T,W,R",,HOL,0359,F,,HOL,0359
LAW,6930,0.0,25079,1,Sabrina Little,Selected Legal Probs: LARGE COMMERCIAL REAL EST DEV,"M,T,W",,,,R,,,
LAW,6930,0.0,25080,1,,Selected Legal Probs: MINDFULNESS & THE LEGAL PROFES,"M,T,W,R",,HOL,0283,"M,T,W,R",,HOL,0283
LAW,6930,0.0,25081,1,,Selected Legal Probs: THE ROLE OF THE STATE ATTORNEY,"M,T,W,R",,HOL,0284,F,,HOL,0284
LAW,6930,0.0,25405,1,Frank LoMonte,Selected Legal Probs: Investiga Journalism & Court,"M,T,W,R",,HOL,0360,F,,HOL,0360
LAW,6930,0.0,25406,1,,Selected Legal Probs: Law Firm Economics,"M,T,W,R",,HOL,0345,F,,HOL,0345
LAW,6930,0.0,25407,2,Timothy Mclendon,Selected Legal Probs: Florida Resilient Cities,W,,,,,,,
LAW,6930,0.0,25408,1,,Selected Legal Probs: Real Estate Pract: Leadership,"M,T,W,R",,HOL,0382,F,,HOL,0382
LAW,6930,0.0,25479,1,Sarah Wolking,Selected Legal Probs: Introduction to Prosecution,"M,T,W,R,F",,,,,,,
LAW,6936,0.0,15393,2,Timothy Mclendon,Seminars: LAW & POLICY AMERICAS,W,8-,HOL,0355A,,,,
LAW,6936,0.0,15394,2,Jon Mills,Seminars: PRIVACY LAW,M,-4,HOL,0354,,,,
LAW,6936,0.0,15395,2,Charles Collier,Seminars: SUPREME COURT WORKSHP,R,-10,HOL,0354,,,,
LAW,6936,0.0,15419,2,Lisa Edgar,Seminars: Regulatory Theory and Reality,R,,,,,,,
LAW,6936,0.0,15422,2,Richard Vermut,Seminars: INTELLECTUAL PROP LICENSING,W,,HOL,0355A,,,,
LAW,6936,0.0,21045,2,Jonathan Cohen,Seminars: JEWISH LAW,M,,HOL,0350,,,,
LAW,6936,0.0,21473,2,Amy Stein,"Seminars: AI, TECHNOLOGY & LAW",T,,,,,,,
LAW,6936,0.0,25045,2,Nancy Dowd,Seminars: ADVANCED CONSTITUTIONAL LAW,W,-10,HOL,0354,,,,
LAW,6936,0.0,25046,2,Grayson Mccouch,Seminars: ADVANCED TRUSTS & ESTATES,W,,HOL,0355A,,,,
LAW,6936,0.0,25047,2,Mark Fenster,Seminars: GOV SECRECY AND TRANSPARENCY,W,,HOL,0350,,,,
LAW,6936,0.0,25048,2,John Stinneford,Seminars: LAW AND LITERATURE,T,,HOL,0354,,,,
LAW,6936,0.0,25049,2,Samuel Stafford,Seminars: CHILD SUPPORT ENFORCEMENT,W,,HOL,0350,,,,
LAW,6936,0.0,25050,2,William Page,Seminars: CLASS ACTIONS,T,,HOL,0350,,,,
LAW,6936,0.0,25051,2,,"Seminars: JUDICIAL PROCESS, ETHICS & LEG",R,,HOL,0354,,,,
ARC,6399,2.0,22142,3,Martha Kohen,Advanced Topics in Urban Design: PUERTO RICO PROJECT,W,10-E1,,,,,,
AEC,6300,1.0,10259,3,Paul Monaghan,Methodology of Planned Change,M,6-8,ROL,0306,,,,
AEB,6933,0.0,10201,VAR,Maria Useche,Special Topics: Econ Dev Latin America,W,8-10,MAT,0210,,,,
AEB,6933,0.0,24486,VAR,Conner Mullally,Special Topics: Labor Economics,T,7,CBD,0230,R,7-8,CBD,0230
ANG,6274,0.0,21462,3,Brenda Chalfin,Principles of Political Anthropology,R,7-9,,,,,,
LAS,6291,0.0,15770,3,Jonathan Dain,Conservation and Development Skills: CONFLICT MANAGEMENT,T,3-5,GRI,0376,,,,
LAS,6291,0.0,22217,3,"Emilio Bruna,Bette Loiselle",Conservation and Development Skills: Fundraising for TCD Prof,M,3-5,NRN,1-243,,,,
LAS,6291,0.0,25236,3,Rebecca Williams,Conservation and Development Skills: Facilitation Skills for Mgmt,W,2-4,NRN,1-139,,,,
MAN,6636,1.25,15109,2,John Chen,Global Strategic Management,"T,R",7-8,HGS,240,,,,
MAN,6636,1.25,15110,2,John Chen,Global Strategic Management,"T,R",5-6,HGS,240,,,,
MAN,6636,1.25,15108,2,David Ross,Global Strategic Management,"T,R",7-8,HGS,250,,,,
MAN,6636,1.25,24954,2,Luiz Kabbach de Castro,Global Strategic Management,"M,W",9-10,STZ,0103,,,,
PHC,6313,0.0,19179,VAR,Eric Coker,Environmental Health Concepts in Public Health,,,,,,,,
PHC,6313,0.0,19206,VAR,Eric Coker,Environmental Health Concepts in Public Health,,,,,,,,
PHC,6313,0.0,19207,VAR,Eric Coker,Environmental Health Concepts in Public Health,,,,,,,,
ALS,5932,0.0,10366,VAR,"Deborah Miller,Mack Thetford",Special Topics: PLANT COM FL. PANHAND,,,,,,,,
ALS,5932,0.0,25650,VAR,"Lorenzo Rossi,Diane Rowland",Special Topics: Root: Architecture 2 Function,,,,,,,,
FYC,6620,0.0,23572,3,David Diehl,Program Planning and Evaluation for Human Service Delivery,R,7-9,WEIM,1092,,,,
FYC,6932,0.0,14750,3,Tracy Johns,"Topics, in Family, Youth, and Community Sciences: DATA ANALYSIS IN FYCS",R,6-8,MCCB,3086,,,,
FYC,6932,0.0,14751,3,Victor Harris,"Topics, in Family, Youth, and Community Sciences: YOUTH/FAM RLTIONSHIPS",,,,,,,,
FYC,6932,0.0,24898,3,Martie Gillen,"Topics, in Family, Youth, and Community Sciences: ChidrenTrauma&Resil",T,7,,,R,7-8,,
WST,6935,0.0,20566,3,Constance Shehan,Special Topics in Women's Studies: Women and Aging,M,6-8,UST,0108,,,,
WST,6935,0.0,20567,3,Manoucheka Celeste,Special Topics in Women's Studies: GLOBAL WOMEN OF COLOR,T,8-10,UST,0108,,,,
WST,6935,0.0,23267,3,Elizabeth Garcia,Special Topics in Women's Studies: Latina Narratives,R,6-8,UST,0108,,,,
WST,6935,0.0,23268,3,Anna Peterson,"Special Topics in Women's Studies: WOMEN, GENDER, SEX, & RELIGION",T,5-6,MAT,0113,R,6,MAT,0113
WST,6935,0.0,25207,3,Ryan Morini,"Special Topics in Women's Studies: Colonialism, Women Resistance",T,3-5,CAR,0100,,,,
LAH,5934,0.0,15734,3,Fernanda Bretones Lane,Topics in Latin American History: Comparative Slavery,T,4,MAT,0007,R,4-5,MAT,0005
EVR,5705,0.0,13536,3,Ignacio Porzecanski,Natural Resources and Innovation Systems,M,7-9,TUR,2342,,,,
ABE,5707C,50.0,23114,3,P Pullammanappallil,Agricultural Waste Management,"M,W,F",6,ROG,0211,,,,
AEC,6540,0.0,10264,3,Lisa Lundy,Agricultural and Natural Resources Communications Theory and Strategies,W,4-5,BRT,0107,,,,
BCN,6580,0.0,11779,3,Charles Kibert,High-Performance Green Building Delivery Systems,R,11-E2,RNK,0215,,,,
BCN,6641,0.0,11781,3,Robert Ries,Construction Value Engineering,M,5,RNK,0206,W,5-6,RNK,0206
FYC,6302,0.0,23571,3,,Sustainable Community Development,W,7-9,MAT,0118,,,,
GEB,6930,0.0,14733,2,Linda Clarke,Special Topics: DOING BUS. IN ASIA,"M,W",9-10,HGS,250,,,,
GEB,6930,0.0,14732,2,Christine Ogan,Special Topics: COMMUNICATING ACROSS CULTURES,"T,R",3-4,HGS,250,,,,
MAN,6930,0.0,15197,VAR,Amir Erez,Special Topics: DECISION MAKING,,,,,,,,
SWS,5246,0.0,19310,3,James Jawitz,Water Resource Sustainability,"T,R",3,MCCA,3194,F,7-8,MCCA,3194
URP,6131,0.0,20504,3,Wm Hawkins,Land Use Planning Law,"M,F",7,MAT,0012,W,9,MAT,0012
URP,6542,0.0,20570,3,Abhinav Alakshendra,Urban Land Economics,M,3-5,ARCH,0439,,,,
PHC,6001,0.0,19079,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,19080,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6001,0.0,19109,3,Kelly Gurka,Principles of Epidemiology in Public Health,,,,,,,,
PHC,6410,0.0,19213,3,Mark Hart,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,19240,3,Mark Hart,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
PHC,6410,0.0,19242,3,Mark Hart,"Psychological, Behavioral, and Social Issues in Public Health",,,,,,,,
VME,6605,0.0,20420,3,Stephen Roberts,Toxic Substances,,,,,,,,
VME,6605,0.0,20421,3,Stephen Roberts,Toxic Substances,,,,,,,,
VME,6605,0.0,20422,3,Stephen Roberts,Toxic Substances,,,,,,,,
VME,6605,0.0,20423,3,Stephen Roberts,Toxic Substances,,,,,,,,
AEC,5454,44.88,23484,3,Nicole Stedman,Leadership Development for Extension and Community Nonprofit Organizations,,,,,,,,
AEC,5454,44.88,23486,3,Nicole Stedman,Leadership Development for Extension and Community Nonprofit Organizations,,,,,,,,
DCP,6931,0.0,12736,VAR,,"Special Topics in Design, Construction, and Planning: HP RESEARCH METHODOLOGY",,,,,,,,
ALS,6046,20.0,10428,2,"Jennifer Gillett-Kaufman,Jaret Daniels",Grant Writing,,,,,,,,
ALS,6046,20.0,10429,2,"Jennifer Gillett-Kaufman,Jaret Daniels",Grant Writing,,,,,,,,
ALS,6046,0.0,10430,2,"Jennifer Gillett-Kaufman,Jaret Daniels",Grant Writing,,,,,,,,
ALS,6046,0.0,10431,2,"Jennifer Gillett-Kaufman,Jaret Daniels",Grant Writing,,,,,,,,
ANG,5485,0.0,10421,3,Clarence Gravlee,Research Design in Anthropology: RESEARCH DESIGN,W,3-5,NRN,1-125,,,,
AEC,6767,0.0,10268,3,James Bunch,Research Strategies in Agricultural Education and Communication,W,6-8,ROL,0306,,,,
AEB,6553,0.0,10196,3,Zhifeng Gao,Elements of Econometrics,T,5-6,MCCB,1108,R,6,MCCB,1108
AEB,6817,0.0,10198,3,Bachir Kassas,Survey Research Methods for Economists,"M,W,F",3,MCCB,3124,,,,
EDF,7483,0.0,25189,3,Pengfei Zhao,Qualitative Data Collection: Approaches and Techniques,T,4-6,NRN,1-125,,,,
FOR,6156,0.0,13246,3,"Wendell Cropper,Geraldine Klarenberg",Simulation Analysis of Forest Ecosystems,"M,W,F",2,ROG,0129,,,,
FYC,6802,0.0,14749,3,Marilyn Swisher,"Advanced Research Methods for Family, Youth, and Community Sciences",M,7-9,LEI,0142,,,,
GIS,5028C,0.0,25021,3,Yin-Hsuen Chen,Advanced Aerial Photo Interpretation,,,,,,,,
GIS,5107C,10.0,14586,4,Moulay Sounny-Slitine,Geographic Information Systems in Research,,,,,,,,
MMC,6421,15.0,18071,3,Benjamin Johnson,Research Methods in Mass Communication,W,7-9,WEIM,1078,,,,
PHC,6000,0.0,19077,3,Lusine Yaghjyan,Epidemiology Methods I,R,3-5,,,,,,
PHC,6251,0.0,19176,3,Lindsey Redding,Assessment and Surveillance in Public Health,,,,,,,,
PHC,6251,0.0,19177,3,Lindsey Redding,Assessment and Surveillance in Public Health,,,,,,,,
PHC,6251,0.0,19178,3,Lindsey Redding,Assessment and Surveillance in Public Health,,,,,,,,
PHC,6700,0.0,18917,3,Kathryn Ross,Social and Behavioral Research Methods,R,2-4,,,,,,
POS,6757,0.0,20081,3,Elizabeth Sena,Survey Research,F,5-7,MAT,0107,,,,
STA,5325,0.0,19802,3,Sayar Karmakar,Fundamentals of Probability,"M,W,F",7,FLO,0100,,,,
STA,5325,0.0,19803,3,Bikram Karmakar,Fundamentals of Probability,"M,W,F",5,AND,0134,,,,
STA,6166,0.0,19303,3,Lawrence Winner,Statistical Methods in Research I,"M,W,F",4,FLO,0100,,,,
STA,6167,0.0,19304,3,Lawrence Winner,Statistical Methods in Research II,T,2-3,MCCB,2102,R,3,MCCB,2102
SUR,5525,0.0,19501,3,Hartwig Hochmair,Least Squares Adjustment Computations,,,,,,,,
SUR,5525,84.06,19502,3,Hartwig Hochmair,Least Squares Adjustment Computations,,,,,,,,
SUR,5525,84.06,21628,3,Hartwig Hochmair,Least Squares Adjustment Computations,,,,,,,,
SYA,6407,0.0,19718,3,Charles Peek,Quantitative Research Methods,W,7-9,WEIL,0238,,,,
URP,6270,0.0,20509,3,Yan Wang,Introduction to Planning Information Systems,R,3-5,ARCH,0439,,,,
URP,6272,0.0,20541,3,Emre Tepe,Urban Spatial Analysis,M,4-5,ARCH,0411,W,4,ARCH,0411
URP,6905,0.0,20576,VAR,Abhinav Alakshendra,Exploration and Directed Study: INTL PERSPECTIVE URP,M,7-9,ARCH,0439,,,,
URP,6905,0.0,20577,VAR,,Exploration and Directed Study: EXPLOR & DIRECT STUDY,,,,,,,,
ENY,6454,0.0,13066,3,Marc Branham,Behavioral Ecology and Systematics of Insects,W,7-8,EYN,1027,F,7,EYN,1027
PCB,6049,0.0,22352,VAR,Jeremy Lichstein,Seminar in Ecology,F,8,WEIM,1092,,,,
PCB,6695,0.0,19023,1,Stuart Mcdaniel,Seminar in Evolutionary Biology,F,9,PSY,0129,,,,
ZOO,6456C,20.0,23729,4,"James Liao,Larry Page",Ichthyology,"M,T,W",3-5,CRR,0110,,,,
PUR,6607,0.0,20017,3,Mickey Nall,Public Relations Management,T,9,WEIM,3020,R,8-9,WEIM,3020
URP,6061,0.0,20474,3,Kathryn Frank,Planning Administration and Ethics,M,3-5,NRN,1-239,,,,
EDF,6403,0.0,12208,6,Anne Seraphine,Quantitative Foundations of Educational Research,"T,R",9-11,NRN,1-220,,,,
MAP,6488,0.0,23427,3,Maia Martcheva,Biomathematics Seminar II,"M,W,F",7,LIT,0219,,,,
STA,5503,0.0,19807,3,Joseph Antonelli,Categorical Data Methods,T,4,FLO,0100,R,4-5,FLO,0100
